Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
1407,Solved,6540025,1.86552,1
1408,Solved,42173,0.009139,1
1409,Solved,88166,0.026312,1
1410,Solved,20226,0.007156,1
1411,Solved,6253,0.001842,1
1412,Solved,11,0.000896,1
1413,Solved,45742,0.013827,1
1414,Solved,104842,0.031744,1
1415,Solved,5746919,1.12444,1
1417,Solved,450992,0.131437,1
1418,Solved,14124823,3.91072,1
1419,Solved,78134,0.023774,1
1421,Solved,9041,0.003634,1
1422,Solved,1213893,0.3442,1
1423,Solved,954735,0.271957,1
1425,Solved,4941,0.002319,1
1427,Solved,5505039,1.59233,1
1429,Solved,99421,0.030701,1
1430,Solved,11130,0.004344,1
1431,Solved,9041,0.003829,1
1432,Solved,47933,0.014933,1
1433,Solved,38636,0.012201,1
1434,Solved,11200,0.003107,1
1435,Solved,96,0.001134,1
1436,Solved,8701,0.002993,1
1437,Solved,16,0.001002,1
1438,Solved,15820,0.003416,1
1440,Solved,11565,0.004586,1
1441,Solved,1550306,0.462671,1
1443,Solved,455,0.000976,1
1444,Solved,1550600,0.458914,1
1445,Solved,14125,0.003688,1
1447,Solved,47780,0.009095,1
1449,Solved,5073707,1.51641,1
1450,Solved,9963,0.002085,1
1451,Solved,20262,0.007299,1
1452,Solved,13282,0.004594,1
1453,Solved,10027474,2.95502,1
1454,Solved,560,0.000976,1
1456,Solved,2224,0.001546,1
1457,Solved,1288364,0.285584,1
1459,Solved,37128,0.01176,1
1461,Solved,4184362,1.28724,1
1464,Solved,1020,0.001434,1
1466,Solved,4250895,1.27488,1
1468,Solved,2600778,0.744176,1
1469,Solved,27471,0.009037,1
1470,Solved,11,0.001409,1
1471,Solved,1,0.00078,1
1472,Solved,407270,0.114932,1
1473,Solved,684209,0.206185,1
1475,Solved,1605647,0.476944,1
1476,Solved,1479,0.001676,1
1477,Solved,5770975,1.73151,1
1478,Solved,256,0.00076,1
1479,Solved,1271249,0.364308,1
1480,Solved,741334,0.199851,1
1481,Solved,9021,0.002511,1
1484,Solved,8280,0.003081,1
1485,Solved,1,0.001046,1
1486,Solved,1747851,0.504391,1
1489,Solved,2176,0.001729,1
1490,Timeout,-1,20,1
1491,Solved,13470266,3.85752,1
1492,Solved,5395550,1.52823,1
1494,Solved,463652,0.119454,1
1495,Solved,66,0.000753,1
1498,Solved,6653,0.00289,1
1499,Solved,326168,0.093157,1
1500,Solved,8,0.000762,1
1501,Solved,6,0.000761,1
1502,Solved,27728,0.008834,1
1503,Solved,486121,0.138817,1
1504,Solved,1271244,0.347676,1
1505,Solved,389,0.000789,1
1506,Solved,1623928,0.451957,1
1507,Solved,1566791,0.283754,1
1508,Solved,1268,0.001098,1
1511,Solved,1294191,0.257681,1
1512,Solved,113414,0.030917,1
1513,Solved,36139,0.011588,1
1514,Solved,112068,0.034123,1
1515,Solved,593,0.001402,1
1516,Solved,413,0.000916,1
1517,Solved,404026,0.122588,1
