Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
942,Solved,41675254,16.5847,1
943,Solved,4519,0.003709,1
944,Solved,43289,0.01673,1
945,Solved,18281870,5.78346,1
946,Solved,17,0.00256,1
947,Solved,387762,0.127067,1
948,Solved,3943,0.003701,1
949,Solved,1918336,0.578665,1
950,Timeout,-1,60,1
951,Solved,3006876,0.916542,1
952,Solved,27504,0.013718,1
953,Solved,17,0.002112,1
954,Solved,9030183,3.51325,1
955,Solved,1761007,0.637585,1
956,Solved,47352255,11.1153,1
957,Solved,4519,0.003781,1
958,Solved,4575,0.003718,1
959,Solved,377432,0.16138,1
960,Solved,4759,0.003539,1
961,Solved,791,0.003099,1
962,Solved,17,0.002493,1
963,Solved,2,0.002602,1
964,Solved,9061038,3.41146,1
965,Solved,86,0.001943,1
966,Solved,23999933,9.22095,1
967,Solved,17,0.001834,1
968,Solved,8446,0.00516,1
969,Solved,49368643,18.5213,1
970,Solved,30522236,7.30135,1
971,Solved,1645941,0.64654,1
972,Solved,474,0.002388,1
973,Solved,17,0.001437,1
974,Solved,1910146,0.494159,1
975,Solved,9,0.002317,1
976,Solved,17,0.00241,1
977,Solved,4519,0.003802,1
978,Solved,54799,0.023855,1
979,Solved,863,0.002277,1
980,Solved,1573915,0.476376,1
981,Solved,3942,0.003911,1
982,Solved,1645941,0.510524,1
983,Solved,217241,0.045522,1
984,Timeout,-1,60,1
985,Timeout,-1,60,1
986,Solved,17,0.002341,1
987,Solved,33,0.002222,1
988,Solved,71270,0.023699,1
989,Solved,39108966,14.6708,1
990,Timeout,-1,60,1
991,Solved,43289,0.018819,1
992,Solved,4703,0.002952,1
993,Solved,4890158,2.06401,1
994,Solved,1549137,0.646514,1
995,Solved,20934704,7.85069,1
996,Solved,5604,0.00496,1
997,Solved,28,0.002148,1
998,Solved,9033549,3.5105,1
999,Solved,3942,0.004318,1
1000,Solved,18281870,6.13178,1
1001,Solved,31881367,5.53003,1
1002,Solved,424648,0.170996,1
1003,Solved,17,0.002322,1
1004,Solved,17,0.002393,1
1005,Solved,636,0.002517,1
1006,Solved,6100,0.004736,1
1007,Timeout,-1,60,1
1008,Solved,17,0.002125,1
1009,Solved,7850,0.006348,1
1010,Solved,1,0.00268,1
1011,Solved,41164075,13.8868,1
1012,Solved,5725435,2.06563,1
1013,Solved,14569,0.005339,1
1014,Solved,4110,0.002777,1
1015,Solved,9065598,3.30415,1
1016,Solved,1503333,0.591512,1
1017,Solved,3271985,0.871856,1
1018,Solved,86634,0.035303,1
1019,Timeout,-1,60,1
1020,Solved,113,0.002417,1
1021,Solved,773,0.002946,1
1022,Solved,17,0.001948,1
1023,Solved,107,0.002052,1
1024,Solved,39163046,13.4434,1
1025,Solved,88548379,30.38,1
1026,Timeout,-1,60,1
1027,Solved,89,0.002414,1
1028,Solved,377440,0.046009,1
1029,Solved,1503165,0.538853,1
1030,Solved,17,0.002342,1
1031,Timeout,-1,60,1
1032,Solved,43956,0.017851,1
1033,Solved,118,0.002206,1
1034,Solved,7869,0.004959,1
1035,Solved,36,0.001939,1
1036,Solved,3942,0.003558,1
1037,Solved,17,0.002456,1
1038,Solved,9029622,3.04864,1
1039,Solved,4519,0.004046,1
1040,Solved,4511,0.003127,1
1041,Solved,1660718,0.664043,1
1042,Solved,3002957,1.19248,1
1043,Timeout,-1,60,1
1044,Solved,8213,0.004725,1
1045,Solved,40949,0.015942,1
1046,Solved,1810358,0.582586,1
1047,Solved,12365,0.006712,1
1048,Solved,43289,0.019329,1
1049,Solved,78981,0.027378,1
1050,Solved,3950,0.00371,1
1051,Solved,73,0.002292,1
1052,Solved,3942,0.003597,1
1053,Timeout,-1,60,1
1054,Timeout,-1,60,1
1055,Solved,4519,0.004283,1
1056,Solved,4519,0.003133,1
1057,Solved,4711,0.003366,1
1058,Solved,130165,0.051929,1
1059,Solved,4134,0.003254,1
1060,Solved,1511019,0.521409,1
1061,Solved,12001661,4.09078,1
1062,Solved,773,0.003785,1
1063,Solved,1511019,0.475052,1
1064,Solved,36,0.002037,1
1065,Solved,1,0.002228,1
1066,Solved,16226,0.006292,1
1067,Solved,4703,0.00237,1
1068,Solved,453160,0.197195,1
1069,Timeout,-1,60,1
1070,Solved,640,0.002629,1
1071,Timeout,-1,60,1
1072,Solved,30340,0.01375,1
1073,Solved,4182,0.003556,1
1074,Solved,27576,0.011406,1
1075,Solved,18753288,7.48434,1
1076,Solved,27504,0.01102,1
1077,Solved,17,0.002298,1
1078,Solved,105,0.002172,1
1079,Solved,7759,0.005743,1
1080,Solved,10,0.002196,1
1081,Solved,4727,0.004624,1
1082,Solved,249488,0.068332,1
1083,Solved,45017,0.017864,1
1084,Solved,65719,0.028824,1
1085,Solved,4110,0.003098,1
1086,Solved,4519,0.004738,1
1087,Timeout,-1,60,1
1088,Timeout,-1,60,1
1089,Timeout,-1,60,1
1090,Solved,48025,0.019143,1
1091,Solved,76579876,29.8492,1
1092,Solved,420102,0.156092,1
1093,Solved,89999,0.026094,1
1094,Solved,17,0.002835,1
1095,Solved,25753616,8.7873,1
1096,Solved,5658,0.004251,1
1097,Solved,9,0.002106,1
1098,Timeout,-1,60,1
1099,Solved,32000,0.013905,1
1100,Solved,2980973,1.17669,1
1101,Solved,758682,0.242868,1
1102,Solved,23484588,8.01207,1
1103,Solved,773,0.002836,1
1104,Solved,1764370,0.679561,1
1105,Solved,1918344,0.420686,1
1106,Timeout,-1,60,1
1107,Solved,3002957,0.95748,1
1108,Solved,3018993,0.935449,1
1109,Solved,25508365,8.43508,1
1110,Solved,800,0.002501,1
1111,Solved,701,0.002427,1
1112,Solved,457933,0.182753,1
1113,Solved,17,0.001663,1
1114,Solved,2886,0.003536,1
1115,Solved,25,0.002109,1
1116,Solved,2880544,0.953055,1
1117,Solved,1413,0.002833,1
1118,Solved,48753,0.018291,1
1119,Solved,44118,0.020068,1
1120,Solved,3942,0.003418,1
1121,Solved,33,0.002147,1
1122,Solved,1645941,0.29686,1
1123,Solved,6100,0.004032,1
1124,Solved,17,0.002148,1
1125,Solved,701,0.002513,1
1126,Solved,17,0.002167,1
1127,Solved,881,0.00255,1
1128,Solved,9033549,3.23703,1
1129,Solved,80,0.0032,1
1130,Solved,28,0.002359,1
1131,Solved,12001661,4.55197,1
1132,Timeout,-1,60,1
1133,Solved,719,0.002914,1
1134,Solved,773,0.002542,1
1135,Solved,17,0.001942,1
