Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
202,Solved,840,0.004215,1
203,Solved,25,0.003223,1
204,Solved,22936364,8.02624,1
205,Solved,152,0.002152,1
206,Solved,35282760,8.16605,1
207,Solved,65735383,24.7987,1
208,Solved,31511,0.013022,1
209,Solved,58008962,19.3055,1
210,Solved,36931730,11.7001,1
211,Solved,17,0.002197,1
212,Solved,7869,0.005299,1
213,Solved,113149,0.040658,1
214,Solved,603,0.002343,1
215,Solved,19,0.002965,1
216,Solved,31535,0.015861,1
217,Timeout,-1,60,1
218,Solved,27584,0.011568,1
219,Solved,7385,0.004788,1
220,Solved,16973849,5.47787,1
221,Solved,39174096,12.6678,1
222,Solved,201,0.00169,1
223,Solved,169,0.001784,1
224,Solved,664,0.001856,1
225,Solved,17,0.001709,1
226,Solved,273875,0.095841,1
227,Solved,49,0.002054,1
228,Solved,27632,0.01106,1
229,Solved,141956,0.05084,1
230,Solved,7658569,3.03444,1
231,Solved,56624,0.016269,1
232,Solved,35502,0.019692,1
233,Solved,65,0.002481,1
234,Solved,3010827,0.924324,1
235,Solved,33,0.002478,1
236,Solved,4006,0.00726,1
237,Solved,11031,0.004824,1
238,Timeout,-1,60,1
239,Solved,16267,0.005345,1
240,Solved,1,0.002193,1
241,Solved,89,0.002208,1
242,Solved,233,0.002345,1
243,Solved,75756867,25.4112,1
244,Solved,19352,0.007174,1
245,Solved,169,0.001661,1
246,Solved,2556511,0.818276,1
247,Solved,54179,0.016168,1
248,Solved,561,0.001897,1
249,Solved,36618471,12.7292,1
250,Solved,7869,0.005186,1
251,Timeout,-1,60,1
252,Solved,34498421,11.5799,1
253,Solved,98334,0.035003,1
254,Solved,27760,0.011598,1
255,Solved,18024471,5.26952,1
256,Solved,6010379,2.03834,1
257,Solved,1646213,0.37386,1
258,Solved,5102779,1.79725,1
259,Solved,151611,0.044183,1
260,Solved,59096,0.022543,1
261,Solved,11812,0.00726,1
262,Solved,29755,0.008078,1
263,Solved,57,0.002227,1
264,Solved,59072,0.022329,1
265,Solved,73445,0.031189,1
266,Solved,117889,0.053292,1
267,Solved,272,0.002293,1
268,Solved,12009587,3.97783,1
269,Solved,3942,0.003221,1
270,Solved,289,0.002752,1
271,Solved,21000365,5.53452,1
272,Solved,8870,0.005034,1
273,Solved,93850,0.03436,1
274,Solved,18059694,6.75536,1
275,Solved,7522753,2.18932,1
276,Solved,41,0.001942,1
277,Solved,193,0.002543,1
278,Timeout,-1,60,1
279,Solved,13295147,3.24059,1
280,Solved,146789,0.053422,1
281,Solved,97,0.002451,1
282,Solved,773,0.002403,1
283,Solved,6011,0.005825,1
284,Solved,58976,0.022831,1
285,Solved,8194354,2.69334,1
286,Solved,15795,0.006991,1
287,Solved,16475,0.006381,1
288,Solved,20929197,7.21601,1
289,Solved,11289,0.006387,1
290,Solved,4615,0.003813,1
291,Solved,43220,0.018757,1
292,Solved,11852,0.006271,1
293,Solved,3029591,1.30139,1
294,Solved,154546392,39.3765,1
295,Solved,2317346,0.581621,1
296,Solved,44020,0.022923,1
297,Solved,768448,0.285833,1
298,Solved,22213021,7.45847,1
